1_level,2_level,3_level,4_level,5_level,sub_1,year,subCategory,winner,object,id,primaryContext,secondaryContext,primaryContextType,secondaryContextType,url,pub_date
film,festivals,Cannes Film Festival,Best Actor Award,,,1981,,1,Chariots of Fire,,Ian Holm,Sam Mussabini,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1982,,1,Missing,,Jack Lemmon,Edmund Horman,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1983,,1,The Death of Mario Ricci,,Gian Maria  VolontÃ©,Bernard Fontana,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1984,,1,The Holy Innocents,,Alfredo Landa,Paco el Bajo,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1984,,1,The Holy Innocents,,Francisco Rabal,AzarÃ­as,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1985,,1,Kiss of the Spider Woman,,William Hurt,Luis Molina,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1986,,1,Tenue de soirÃ©e,,Michel Blanc,Antoine,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1986,,1,Mona Lisa,,Bob Hoskins,George,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1987,,1,Dark Eyes,,Marcello Mastroianni,Romano,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1988,,1,Bird,,Forest Whitaker,"Charlie ""Bird"" Parker",award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1989,,1,"Sex, Lies, and Videotape",,James Spader,Graham Dalton,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1990,,1,Cyrano de Bergerac,,GÃ©rard Depardieu,Cyrano de Bergerac,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1991,,1,Barton Fink,,John Turturro,Barton Fink,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1991,,1,Jungle Fever,,Samuel L. Jackson,Gator Purify,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1992,,1,The Player,,Tim Robbins,Griffin Mill,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1993,,1,Naked,,David Thewlis,Johnny,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1994,,1,To Live,,Ge You,Xu Fugui,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1995,,1,Carrington,,Jonathan Pryce,Lytton Strachey,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1996,,1,The Eighth Day,,Daniel Auteuil,Harry,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1996,,1,The Eighth Day,,Pascal Duquenne,Georges,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1997,,1,She's So Lovely,,Sean Penn,Eddie Quinn,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1998,,1,My Name Is Joe,,Peter Mullan,Joe Kavanagh,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,1999,,1,HumanitÃ©,,Emmanuel SchottÃ©,Pharaon de Winter,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2000,,1,In the Mood for Love,,Tony Leung Chiu-wai,Chow Mo-wan,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2001,,1,The Piano Teacher,,BenoÃ®t Magimel,Walter Klemmer,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2002,,1,The Son,,Olivier Gourmet,Olivier,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2003,,1,Uzak,,Muzaffer Ã–zdemir,Mahmut,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2003,,1,Uzak,,Mehmet Emin Toprak,Yusuf,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2004,,1,Nobody Knows,,Y?ya Yagira,Akira Fukushima,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023,Y?ya Yagira
film,festivals,Cannes Film Festival,Best Actor Award,,,2005,,1,The Three Burials of Melquiades Estrada,,Tommy Lee Jones,Pete Perkins,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2006,,1,Days of Glory,,Roschdy Zem,Messaoud Souni,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2006,,1,Days of Glory,,Bernard Blancan,Sergent Roger Martinez,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2006,,1,Days of Glory,,Jamel Debbouze,SaÃ¯d Otmari,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2006,,1,Days of Glory,,Samy Naceri,Yassir,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2006,,1,Days of Glory,,Sami Bouajila,Abdelkader,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2007,,1,The Banishment,,Konstantin Lavronenko,Alex,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2008,,1,Che,,Benicio del Toro,"Ernesto ""Che"" Guevara",award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2009,,1,Inglourious Basterds,,Christoph Waltz,Col. Hans Landa,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2010,,1,Biutiful,,Javier Bardem,Uxbal,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2010,,1,La nostra vita,,Elio Germano,Claudio,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2011,,1,The Artist,,Jean Dujardin,George Valentin,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2012,,1,The Hunt,,Mads Mikkelsen,Lucas,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2013,,1,Nebraska,,Bruce Dern,Woody Grant,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2014,,1,Mr. Turner,,Timothy Spall,J. M. W. Turner,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2015,,1,The Measure of a Man,,Vincent Lindon,Thierry Taugourdeau,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2016,,1,The Salesman,,Shahab Hosseini,Emad,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2017,,1,You Were Never Really Here,,Joaquin Phoenix,Joe,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2018,,1,Dogman,,Marcello Fonte,Marcello,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2019,,1,Pain and Glory,,Antonio Banderas,Salvador Mallo,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2021,,1,Nitram,,Caleb Landry Jones,Martin Bryant,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2022,,1,Broker,,Song Kang-ho,Sang-hyeon,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023
film,festivals,Cannes Film Festival,Best Actor Award,,,2023,,1,Perfect Days,,K?ji Yakusho,Hirayama,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actor,8/27/2023,K?ji Yakusho
film,festivals,Cannes Film Festival,Best Actress Award,,,1946,,1,Pastoral Symphony,,MichÃ¨le Morgan,Gertrude,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1949,,1,The Walls of Malapaga,,Isa Miranda,Marta Manfredini,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1951,,1,All About Eve,,Bette Davis,Margo Channing,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1952,,1,Detective Story,,Lee Grant,The Shoplifter,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1955,,1,A Big Family,,Elena Dobronravova,Katya Travnikova,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1955,,1,A Big Family,,Vera Kuznetsova,Agafya Karpovna Zhurbina,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1955,,1,A Big Family,,Klara Luchko,Lida Zhurbina,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1955,,1,A Big Family,,Ekaterina Savinova,Dunyasha Zhurbina,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1955,,1,A Big Family,,Iya Arepina,Tanya Zhurbina,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1955,,1,A Big Family,,Larisa Kronberg,Zina Ivanova,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1956,,1,I'll Cry Tomorrow,,Susan Hayward,Lillian Roth,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1957,,1,Nights of Cabiria,,Giulietta Masina,"Maria ""Cabiria"" Ceccarelli",award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1958,,1,Brink of Life,,Bibi Andersson,HjÃ¶rdis Petterson,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1958,,1,Brink of Life,,Eva Dahlbeck,Stina Andersson,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1958,,1,Brink of Life,,Barbro Hiort af OrnÃ¤s,Nurse Brita,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1958,,1,Brink of Life,,Ingrid Thulin,Cecilia Ellius,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1959,,1,Room at the Top,,Simone Signoret,Alice Aisgill,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1960,,1,Never on Sunday,,Melina Mercouri,Ilya,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1960,,1,Seven Days... Seven Nights,,Jeanne Moreau,Anne DesbarÃ¨des,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1961,,1,Two Women,,Sophia Loren,Cesira,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1962,,1,Long Day's Journey into Night,,Katharine Hepburn,Mary Cavan Tyrone,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1962,,1,A Taste of Honey,,Rita Tushingham,"Josephine (""Jo"")",award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1963,,1,The Conjugal Bed,,Marina Vlady,Regina,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1964,,1,The Pumpkin Eater,,Anne Bancroft,Jo Armitage,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1964,,1,"One Potato, Two Potato",,Barbara Barrie,Julie Cullen Richards,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1965,,1,The Collector,,Samantha Eggar,Miranda Grey,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1966,,1,Morgan â€“ A Suitable Case for Treatment,,Vanessa Redgrave,Leonie Delt,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1967,,1,Elvira Madigan,,Pia Degermark,Elvira Madigan,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1969,,1,Isadora,,Vanessa Redgrave,Isadora Duncan,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1970,,1,Metello,,Ottavia Piccolo,Ersilia,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1971,,1,The Panic in Needle Park,,Kitty Winn,Helen Reeves,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1972,,1,Images,,Susannah York,Cathryn,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1973,,1,The Effect of Gamma Rays on Man-in-the-Moon Marigolds,,Joanne Woodward,Beatrice Hunsdorfer,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1974,,1,Violins at the Ball,,Marie-JosÃ© Nat,Elle / Michel's wife,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1975,,1,Lenny,,Valérie Perrine,Honey Bruce,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1976,,1,The Inheritance,,Dominique Sanda,Irene Carelli Ferramonti,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1976,,1,Mrs. Dery Where Are You?,,Mari TÃ¶rÅ‘csik,DÃ©rynÃ©,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1977,,1,3 Women,,Shelley Duvall,"Mildred ""Millie"" Lammoreaux",award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1977,,1,J.A. Martin Photographer,,Monique Mercure,Rose-Aimee Martin,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1978,,1,An Unmarried Woman,,Jill Clayburgh,Erica Benton,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1978,,1,Violette NoziÃ¨re,,Isabelle Huppert,Violette NoziÃ¨re,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1979,,1,Norma Rae,,Sally Field,Norma Rae Webster,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1979,,1,Woyzeck,,Eva Mattes,Marie,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1980,,1,A Leap in the Dark,,Anouk AimÃ©e,Marta Ponticelli,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1980,,1,Special Treatment,,Milena DraviÄ‡,Kaca,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1980,,1,La terrazza,,Carla Gravina,Carla,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1981,,1,Possession,,Isabelle Adjani,Anna / Helen,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1981,,1,Quartet,,Isabelle Adjani,Marya 'Mado' Zelli,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1981,,1,Faktas,,Elena Solovey,Ona,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1982,,1,Another Way,,Jadwiga Jankowska-CieÅ›lak,Eva Szalanczky,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1983,,1,The Story of Piera,,Hanna Schygulla,Eugenia,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1984,,1,Cal,,Helen Mirren,Marcella,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1985,,1,The Official Story,,Norma Aleandro,Alicia Marnet de IbÃ¡Ã±ez,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1985,,1,Mask,,Cher,"Florence ""Rusty"" Dennis",award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1986,,1,Rosa Luxemburg,,Barbara Sukowa,Rosa Luxemburg,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1986,,1,Love Me Forever or Never,,Fernanda Torres,The Woman,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1987,,1,Shy People,,Barbara Hershey,Ruth,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1988,,1,A World Apart,,Barbara Hershey,Diana Roth,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1988,,1,A World Apart,,Jodhi May,Molly Roth,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1988,,1,A World Apart,,Linda Mvusi,Elsie,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1989,,1,A Cry in the Dark,,Meryl Streep,Lindy Chamberlain,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1990,,1,Interrogation,,Krystyna Janda,Antonina 'Tonia' Dziwisz,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1991,,1,The Double Life of Veronique,,IrÃ¨ne Jacob,Weronika / VÃ©ronique,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1992,,1,The Best Intentions,,Pernilla August,Anna Ã…kerblom Bergman,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1993,,1,The Piano,,Holly Hunter,Ada McGrath,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1994,,1,La Reine Margot,,Virna Lisi,Catherine de' Medici,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1995,,1,The Madness of King George,,Helen Mirren,Queen Charlotte,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
film,festivals,Cannes Film Festival,Best Actress Award,,,1996,,1,Secrets & Lies,,Brenda Blethyn,Cynthia Rose Purley,award recipient,movie role,https://en.wikipedia.org/wiki/Cannes_Film_Festival_Award_for_Best_Actress,8/29/2023
